cmun,cdis,consultorios_de_salud,helisuperficies,centros_de_atencion_a_drogodependientes,centros_de_salud,estaciones_de_cercanias,hospitales,otros_centros_de_salud,centros_de_salud_mental,centros_de_especialidades,bocas_de_metro,intercambiadores,aeropuertos,ayuntamientos_consejerias_ministerios_etc,sanidad_y_servicios_sociales,actividades_administrativas,actividades_asociativas_y_hogares,actividades_profesionales,administraciones_publicas,alimentacion,centros_educativos_no_universitarios_centros_publicos,comercio_mayorista,comercio_minorista,construccion,educacion,hosteleria,industria_quimica_y_refino,informacion_y_comunicaciones,maquinaria_industrial,material_de_transporte,material_electrico_y_electronico,mercadillos,metalicas_basicas_e_intermedias,mineria_y_suministros,otras_manufactureras,otros_servicios_bancos,papel_y_graficas,servicios_financieros,servicios_personales,servicios_recreativos,textil_confeccion_y_calzado,transporte_y_almacenamiento,actividades_inmobiliarias,centros_educativos_no_universitarios_centros_privados,industria_no_metalica,administracion_de_justicia,agencia_tributaria,campus_universitarios,centros_educativos_universitarios,colegios_mayores,galerias_de_alimentacion,grandes_superficies_especializadas,hipermercados,mercados_de_abastos,agricultura_y_ganaderia,centros_educativos_no_universitarios_servicios_educativos,seguridad_social,centros_comerciales,oficinas_de_empleo,embajadas_y_consulados,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,X,Y,densidad_hab_km,area_km2,bakery,bar,butcher,cafe,car_dealership,clothes,convenience,fast_food,food_court,furniture_shop,gift_shop,greengrocer,guesthouse,hairdresser,hotel,pub,restaurant,stationery,vending_any,bicycle_rental,hostel,supermarket,beauty_shop,beverages,bicycle_shop,bookshop,chemist,computer_shop,doityourself,florist,jeweller,kiosk,mall,mobile_phone_shop,optician,shoe_shop,toy_shop,travel_agent,car_rental,car_wash,outdoor_shop,sports_shop,caravan_site,biergarten,garden_centre,laundry,department_store,newsagent,vending_parking,chalet,shelter,motel,camp_site,general,alpine_hut,video_shop,vending_machine,car_sharing,tmed,prec,velmedia,presMax
079,08,1,0,0,8,7,9,1,2,1,34,0,0,1,265,207,141,353,16,18,56,195,440,206,250,383,9,220,4,7,5,2,8,18,24,76,11,155,117,118,5,91,84,97,5,2,3,4,26,3,1,3,1,0,2,2,2,2,1,7,184,42.75609490981606,246219,0.529339031918739,0.470660968081261,0.177763606789078,0.610911098249932,0.21132685982803923,0.08543976784894748,0.14708315402141994,0.06400595445518015,0.05531217330912724,0.5613997782461954,0.09080720090651008,0.5294905961765745,0.5805924916436181,-3.753578070628699,40.54479586881744,1034.2347873606393,238.0687664049179,44,37,25,50,20,39,37,44,0,7,1,34,0,61,2,97,196,8,0,3,2,36,14,1,3,7,0,6,14,7,5,17,0,8,12,11,11,5,0,2,0,2,0,2,0,15,0,3,2,0,0,0,0,0,0,0,0,0,15.831507906474604,0.9731605908959086,2.178630613407259,927.2384496292844
079,09,0,0,1,7,3,7,1,1,1,33,2,0,2,213,182,209,400,21,2,26,128,316,164,264,346,4,174,1,4,5,1,3,5,10,37,6,110,83,86,5,66,86,82,1,6,0,43,75,40,2,3,0,2,7,0,0,3,1,12,85,44.233978107577215,119635,0.5391812513060559,0.46081874869394407,0.14168809545701508,0.6381094186483889,0.2202018472854934,0.105754853512768,0.17256750867221132,0.08003203326785639,0.073278289798136,0.6034905395578217,0.08693516027918251,0.4967183516529444,0.5437663192209637,-3.757224602705135,40.4454355182165,2567.617614796932,46.59377600097268,12,63,8,53,2,22,41,25,0,6,3,17,8,38,14,24,174,8,0,14,0,27,9,1,1,6,3,4,7,7,5,12,0,6,7,5,1,10,2,1,0,6,0,0,1,5,0,5,2,0,0,0,0,0,0,0,0,0,16.732316977112863,0.5512772463460117,1.6201082319759197,939.5146150442396
079,10,0,0,1,12,5,4,0,2,1,33,2,1,1,139,106,22,99,8,9,42,38,369,197,159,227,3,31,1,1,3,1,5,4,15,45,7,67,76,44,5,66,38,61,0,1,0,1,1,0,12,0,1,3,2,3,0,2,2,0,200,46.14024566350591,237496,0.5367020404554181,0.46329829639236025,0.12093254917977564,0.6353382840132045,0.24372794910230067,0.1666877715835214,0.2595935851551184,0.0493765031832115,0.03796348485869236,0.3433349012193889,0.14192378271634049,0.4549404566813757,0.5304653434163102,-3.7786103250614422,40.38527599688457,9334.584458159034,25.44258944407676,34,50,17,74,2,23,50,53,0,11,1,43,0,76,1,94,100,9,1,1,1,36,6,3,5,4,2,5,15,3,4,22,0,5,16,7,2,3,0,2,0,3,0,0,0,11,0,2,0,0,0,0,0,2,0,0,0,0,17.022411004471635,1.1345381201105038,2.6232776672815588,941.1655680769215
079,11,0,0,0,8,0,0,0,2,1,34,0,0,1,182,168,43,123,9,22,46,112,567,309,165,299,4,60,3,1,6,3,11,1,30,48,14,96,101,74,49,116,59,62,2,0,1,1,1,1,10,2,1,2,0,1,2,2,2,0,180,43.051961325323866,255198,0.5336003969466845,0.46639960305331546,0.14277366162744223,0.6696964243450184,0.18752590929396,0.20597032578625224,0.31842455896989785,0.04365788720914741,0.03199402228857593,0.3082600541540294,0.15732745515246985,0.4819945505058817,0.5702350202587795,-3.737114366782494,40.378836400855995,18130.845592101487,14.075350137622612,20,58,8,37,8,20,54,43,0,9,1,29,1,52,4,37,98,4,0,2,3,35,9,0,5,0,1,5,9,6,2,8,2,6,7,5,4,4,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16.9976901756047,1.081121180284517,2.4533672789574292,941.9395292901528
079,12,0,1,1,6,2,1,0,1,1,14,1,0,1,110,80,21,62,5,7,37,48,294,155,90,157,2,30,0,0,2,1,3,2,17,18,7,39,63,31,21,64,25,27,2,0,1,0,0,0,3,4,1,3,2,2,1,1,1,0,92,41.92754363440384,140089,0.5283470065458387,0.4716529934541613,0.15046421132280194,0.68285744062703,0.1666846740286532,0.2317624774250655,0.33934916588740016,0.04087677690610969,0.02871820842464433,0.24363952415964135,0.1765040181598841,0.46646467459971874,0.5649839237913041,-3.702981539022939,40.37594879724959,18072.156442798292,7.751648257550643,4,8,3,12,3,12,6,6,0,1,0,7,0,5,1,6,34,2,0,0,0,14,4,0,0,0,2,1,1,1,3,2,0,1,4,11,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.979703253794053,1.0773028689424455,2.2983790439120293,942.78719053598
079,13,0,0,1,12,2,0,0,2,3,23,0,0,2,136,110,38,94,11,10,55,54,427,249,156,192,3,37,3,4,2,3,5,3,23,40,3,68,86,65,9,134,33,47,2,0,0,2,5,0,11,2,2,3,3,2,3,2,1,1,177,42.81861951490057,236199,0.5258424315936986,0.47415756840630147,0.13622955600997463,0.6878396352228416,0.17592765464714075,0.19445515984402983,0.29679982980452924,0.03987876070601484,0.02768909859906265,0.2302903403486044,0.18376990038061128,0.46304805566492657,0.566586111287516,-3.659868590969527,40.38354767873943,15769.357347144674,14.978352941108794,7,15,1,12,4,3,13,12,0,0,0,5,0,8,0,15,31,3,5,4,0,21,0,0,5,7,0,1,1,2,0,0,0,0,2,4,4,0,0,3,0,2,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,16.952443520595903,1.1175295432981,2.203233160594813,943.127319691909
079,14,0,0,0,3,0,0,0,1,1,13,1,0,1,74,39,34,39,6,4,24,11,121,72,70,80,0,8,2,0,0,0,3,2,4,20,0,42,29,13,1,33,17,24,0,0,1,0,0,0,4,0,1,1,1,2,0,1,1,0,88,47.47328662424483,93191,0.5450004249337382,0.45499957506626176,0.11406773937397388,0.6242861252696076,0.26165278835939093,0.10002210191971328,0.1757372289169555,0.05669348649547703,0.04537308109152171,0.3935420437595905,0.13295503213829662,0.4509589831636102,0.5215065199429129,-3.641385790381332,40.40660987760663,15263.767519914272,6.105373386905685,11,11,3,14,0,24,17,10,0,2,0,8,0,21,0,30,26,4,0,1,1,14,6,0,1,2,1,1,4,2,5,12,0,5,8,7,0,4,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,16.927385738659403,1.1238464105981774,2.145167067016243,943.3308692753124
079,15,0,0,0,9,0,6,0,1,0,35,1,0,2,213,214,106,294,19,12,28,147,510,278,168,307,1,159,3,2,9,2,7,17,20,74,8,156,118,79,7,130,73,78,3,1,0,0,0,1,5,2,0,3,3,0,0,2,1,11,170,45.576367172507595,214692,0.5453145720380824,0.4546854279619176,0.12306019320701284,0.6483332317925213,0.22861084623553743,0.14758377396456318,0.25735763978164067,0.0542630698861625,0.04481371779106813,0.43928809457269014,0.12077652963314887,0.4824787798334358,0.5488884681310902,-3.649953440731036,40.43927568053957,18753.368925837018,11.448183035753813,18,95,15,30,3,45,39,18,0,1,3,21,0,44,2,14,102,1,0,1,0,38,10,1,4,3,1,4,11,2,13,6,0,4,16,17,2,5,0,1,1,3,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,16.81867973459856,0.9838276752179994,2.056590613398684,943.22469894937
079,16,0,0,1,6,1,2,0,1,1,36,0,0,1,168,183,91,270,13,11,38,147,299,169,177,254,5,182,5,0,7,2,11,27,10,52,6,115,95,65,4,84,60,77,1,0,0,0,0,0,9,1,3,0,7,3,0,5,1,10,122,42.092932731976234,191733,0.5255932953638653,0.47440670463613466,0.1757030020914501,0.6378330011004887,0.1864679836021968,0.10389898243912107,0.1717322672675022,0.06332052124569063,0.05356578053856143,0.5337452196544152,0.10068056359625102,0.5380430510136492,0.5961911105547819,-3.637741791765103,40.48200946153741,6980.558474252791,27.466713545512327,11,13,5,20,4,4,24,13,2,5,1,6,0,17,2,18,107,1,0,0,0,34,6,0,2,3,0,2,5,3,1,6,0,0,2,2,1,2,0,1,0,0,0,0,1,2,0,2,0,0,1,0,0,2,0,0,0,0,16.476235581383364,0.911748550883565,2.271429976703315,944.1172829120256
079,17,0,0,1,6,5,0,0,1,1,12,2,0,1,107,130,17,76,8,28,40,304,299,316,106,158,7,33,4,11,10,4,14,10,24,25,23,43,55,23,10,122,27,32,4,0,0,0,0,0,3,1,1,1,2,1,1,1,1,0,105,41.66463568878252,152922,0.5224083977452557,0.4775916022547443,0.16089705078405983,0.6713664057493363,0.1677472208053779,0.2074817704450635,0.32344650540798575,0.04058071762074784,0.02770785040739723,0.24651820274388253,0.1811506022678228,0.4814392088777285,0.5851601110369993,-3.6950567819128537,40.34253520350418,7574.025878150593,20.19031918561917,10,20,8,35,1,8,21,4,4,6,0,16,0,28,0,15,29,5,0,0,0,18,8,1,0,2,3,2,5,2,4,3,0,5,4,4,1,1,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,17.07227437872715,1.0748053698515236,2.712780085592953,944.6550353881248
079,18,0,1,1,3,2,2,0,0,0,15,0,0,1,78,124,8,54,4,14,23,194,238,162,77,134,3,30,3,0,7,1,14,14,25,25,21,39,51,28,4,128,21,32,3,0,0,0,0,0,3,2,1,2,1,0,0,1,1,0,67,38.81343401270978,113928,0.5153014535496103,0.4846985464503897,0.18963282511761817,0.683443859279545,0.12691630591250616,0.13372489379257074,0.20219880187486836,0.04572527649041499,0.03356079892563724,0.37992076750228215,0.14608865336001686,0.5756310389017625,0.6678611482690823,-3.6160053253144255,40.34992956692812,2212.2172165155466,51.49946359220885,3,19,6,12,3,32,13,13,0,3,0,7,0,10,1,0,40,2,2,0,1,11,0,0,1,0,0,1,3,1,6,4,0,2,6,10,3,0,0,3,1,3,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,16.797204680160924,1.0641633975410998,2.4899146649764807,943.5305344747792
079,19,0,0,0,3,1,0,1,1,0,13,0,0,1,47,37,4,26,2,6,19,38,93,71,53,63,1,4,1,2,1,1,4,5,3,13,0,24,32,17,1,63,12,20,5,0,0,1,6,1,1,0,0,1,1,0,0,1,0,0,47,40.73771328750667,74920,0.5165742205018686,0.48342577949813137,0.1744005792845702,0.6840771729845169,0.14151704885210892,0.1261651388147357,0.18931469434063,0.05949362253069941,0.04512397357180993,0.3657036906033102,0.14246206887346502,0.5470740977042179,0.6327179111051788,-3.5728969926549525,40.3935710796756,2120.155053439032,35.3370381465614,6,11,1,8,2,4,20,3,0,1,0,4,0,10,0,7,20,2,0,0,0,8,3,0,1,0,0,0,3,0,1,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16.56547181007885,1.0456285694831464,2.520072257592988,945.1709675455998
079,20,0,1,2,4,0,1,0,1,1,25,2,0,1,123,276,39,346,11,12,36,212,385,250,147,279,12,306,8,6,22,1,14,5,39,44,29,106,70,72,9,167,57,46,2,5,1,3,1,0,2,6,1,0,5,8,2,2,1,0,113,42.966124716790056,158981,0.5269685572489794,0.4730314427510205,0.14498729345016073,0.6807686157465357,0.1742419408608576,0.13534699681093967,0.2202253112007095,0.058854677602984,0.04536778860366962,0.3772527440385958,0.1329033916002541,0.5097829451318082,0.5861909247016939,-3.598641745489858,40.43467367351582,7151.9182714925055,22.229141045095147,12,24,6,25,17,39,20,27,0,2,1,10,3,18,8,10,90,2,0,1,0,21,1,0,1,1,1,0,8,3,6,7,0,5,5,8,5,3,0,3,0,8,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,16.557685424734636,1.030791312892949,2.527963321426259,947.147550237897
079,21,0,0,0,2,2,0,1,1,0,15,2,1,1,40,73,17,109,4,0,13,67,92,58,53,132,1,51,3,2,3,1,0,7,19,15,1,48,23,26,1,187,13,18,1,0,1,0,0,0,2,0,0,0,2,0,0,1,0,0,31,41.71942378645655,49751,0.5169622459850053,0.48303775401499466,0.17733619223734198,0.643445193061446,0.17921543486563085,0.09591556752628087,0.16051794737794214,0.06446130128037628,0.05439121625695966,0.5297227653715504,0.09396052943659423,0.5431697292516733,0.5987798375912042,-3.5745484738996347,40.475746047559795,1187.0912847522047,41.91000358526354,4,10,1,12,2,11,6,16,1,1,0,1,0,3,14,12,60,2,4,2,2,7,5,0,0,0,0,2,1,1,3,1,0,0,1,2,0,5,12,1,0,1,0,0,0,2,1,3,6,0,0,0,0,0,0,0,1,0,16.38560494468159,1.0372203193220262,2.826748212270064,950.4876191514136
080,01,0,1,1,0,0,0,0,0,0,0,0,0,1,41,20,5,20,3,2,9,13,110,32,22,56,1,10,0,0,0,1,0,1,1,8,0,17,22,10,1,5,12,9,3,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,18,41.05203381229728,28673,0.5280967495553308,0.4719032504446692,0.16994859275276392,0.6625049733198479,0.1675528825027029,0.13971508736441948,0.23169014403794508,0.07449433264743836,0.06485092944582012,0.5261392355177344,0.09320430021274367,0.5175092177309664,0.5706790743905416,-3.908513209071661,40.47116192503013,1019.981739298172,28.11128758023579,2,6,3,1,1,7,6,4,0,0,1,2,1,6,1,8,25,1,2,0,0,10,4,0,1,0,0,1,4,0,2,0,0,2,5,1,1,2,0,2,0,0,0,0,0,1,1,1,19,0,0,0,0,0,0,0,2,0,15.96358071595312,1.1208754412007065,2.4022115464487968,927.094489355721
080,02,0,1,0,2,1,2,0,1,0,0,0,0,0,30,38,24,50,2,3,13,18,132,45,37,90,0,29,0,0,0,0,1,3,3,21,2,38,31,30,0,12,15,12,0,4,0,1,1,0,1,3,2,0,0,0,0,5,1,0,27,40.57017177931035,43500,0.5245086873563218,0.47549131264367817,0.18898916781609196,0.6374940252873563,0.17351666666666668,0.08664697701149425,0.1621872206896552,0.0844025540229885,0.07689711724137932,0.6343604551724138,0.07588067356321838,0.5241930942528735,0.5670899724137931,-3.858885811083224,40.46224120871664,4190.798710732311,10.379882929857708,5,8,4,9,7,38,12,10,0,7,3,3,0,17,0,4,33,2,5,4,0,8,12,0,1,0,1,1,1,4,3,1,0,5,8,3,2,3,2,1,0,0,0,0,0,4,0,1,15,0,0,0,0,0,0,0,3,0,16.30788142371767,0.994660585670266,2.273452371677135,932.685145048862
082,01,0,1,0,1,0,0,0,0,0,0,0,0,1,4,1,2,0,2,1,3,0,9,7,10,14,0,1,0,0,0,1,0,0,0,2,0,4,2,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,40.07891376992302,9223,0.49244496367776214,0.5075550363222379,0.18855786620405507,0.6856644584191696,0.12577767537677548,0.10972041635042828,0.15158206657269868,0.05560151794426975,0.0402566735335574,0.4553099859048031,0.1173969207416242,0.5734292854819473,0.6495206548845278,-3.878382237133941,40.74939623107298,71.8229325724698,128.41302449874118,2,3,2,3,0,0,3,2,0,0,0,2,0,2,1,1,15,1,0,0,1,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,19,0,0,0,0,1,0,0,12.965589957279798,2.089418045979231,2.9972884363815773,874.9797352351063
083,01,0,0,0,1,1,0,0,0,0,0,0,0,1,7,11,1,11,2,2,5,21,20,39,10,13,2,2,5,1,1,1,6,3,4,5,4,6,6,2,1,30,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,37.31645621657754,14960,0.494181878342246,0.505818121657754,0.19968073529411767,0.7137634090909091,0.08657272727272729,0.12748612967914438,0.15327041443850267,0.05829875,0.04088592914438502,0.33855933823529416,0.11668188502673796,0.6034357620320855,0.6825503275401069,-3.3230702185169365,40.55708317574911,428.0203978667275,34.95160528461096,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.845386025794406,1.0580143943112643,2.8246557556153067,940.6023492192816
084,01,0,0,1,1,0,0,0,0,0,0,0,0,1,14,17,2,8,4,13,10,44,44,71,17,26,5,2,8,0,4,1,29,1,15,5,15,8,10,5,1,23,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39.70814745490643,23673,0.5031078655007815,0.4968921344992185,0.1731593587631479,0.6948403962319942,0.13200735436995734,0.1415994381785156,0.15776411101254595,0.03885163688590377,0.02372264605246483,0.213697528830313,0.15040132640560977,0.5421910953406835,0.6371005491488193,-3.4750937680959884,40.40022319755053,1318.892864213489,17.949145561658035,2,2,0,2,1,0,0,2,0,0,0,0,1,0,0,2,8,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.248187566668324,1.0216647520296251,2.7787688557403856,945.8040700751678
085,01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,2,4,6,8,4,7,14,0,0,0,0,0,1,0,0,1,2,0,2,1,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,41.52641203703704,6588,0.4869151183970856,0.5130848816029144,0.1643834547662417,0.6886961900425016,0.14692035519125682,0.16756132361870066,0.22071322100789317,0.04982928051001822,0.03551833636915604,0.3778902701882211,0.13385933515482695,0.5252885701275045,0.6060586672738312,-3.7776992769570295,40.79683360897181,115.31032471857937,57.13278508302136,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.01134259713275,1.6735254797008952,2.6625373169016053,894.1609959068592
086,01,0,2,0,1,0,0,0,0,0,0,0,0,1,6,4,0,3,3,0,6,4,15,12,9,12,0,1,0,0,0,1,2,0,1,2,0,4,2,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,38.92308401934444,9305,0.4924231703385276,0.5075768296614723,0.18776744760881248,0.691259387426115,0.12100727565824826,0.2380609349811929,0.2828221816227835,0.0446489629231596,0.02987301450832885,0.2980183019881784,0.13400703922622248,0.5387872111767866,0.6222661257388501,-3.571593760838479,40.70057280647104,187.6121260050328,49.59700739039857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15.109261822595627,1.2910985109470154,2.5357928931798637,918.5030385857456
087,01,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,2,0,2,1,3,0,5,7,6,11,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44.17393542074364,4599,0.501853228962818,0.498146771037182,0.13264546640574038,0.6753724722765818,0.19198206131767775,0.13068375733855186,0.16219230267449444,0.06243561643835615,0.04786353555120678,0.3466618395303327,0.12840521852576647,0.4912196347031963,0.5633578604044358,-4.093213042222742,40.7209751435691,239.01129565276457,19.241768417009983,2,3,2,1,0,0,1,0,0,0,0,1,0,0,0,4,9,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.557454822925628,2.1494480093150967,4.012349752260345,851.5026396083409
088,01,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.6938,356,0.486,0.514,0.0843,0.6657,0.25,0.06180000000000001,0.1096,0.0368,0.0276,0.3405,0.1049,0.4448,0.4969,-3.511367228452352,41.09190717084291,11.051398679689049,32.2131171192185,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.220128187264484,1.9907955901150212,1.9604988902220863,906.4277847346028
089,01,1,1,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,2,3,4,15,14,26,4,7,0,3,0,0,3,1,16,1,15,2,5,2,3,2,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,39.60776499250375,5336,0.4979139805097452,0.5020860194902549,0.18518504497751123,0.6836798350824588,0.1311610944527736,0.06052878560719639,0.0920085832083958,0.05851293103448276,0.04263392053973013,0.2853076461769115,0.11811248125937032,0.5673935157421289,0.6426509370314843,-3.8796968882799137,40.25788387560951,171.07134127868875,31.191665185504295,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.65238018571929,1.1244547374783656,2.664304487800212,938.6651605129952
090,01,1,1,0,0,0,0,0,0,0,0,0,0,1,10,13,3,10,2,1,5,4,33,11,15,19,0,0,0,0,0,1,1,0,1,2,1,5,5,5,0,7,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,40.14739004927558,13597,0.5012810105170259,0.4987189894829742,0.18798384937853935,0.679096793410311,0.13290094873869235,0.09274886371993823,0.12790040450099285,0.07246871368684268,0.05607872324777524,0.4620269250569979,0.1079612046775024,0.5562133558873281,0.6233776494815032,-3.946954966555022,40.66467590371046,311.51903667511385,43.64741283589818,3,5,1,6,0,0,5,2,0,0,0,0,0,3,1,0,22,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.339037580019143,1.9266809827226077,3.064312082746103,878.9908759529011
091,01,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,3,0,1,6,8,0,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,42.84509523086269,3292,0.49603557108140944,0.5039644289185906,0.1604070473876063,0.6531211725394896,0.186471780072904,0.13729860267314703,0.1649430133657351,0.03302946537059538,0.01917858444714459,0.1900593256379101,0.1711815309842041,0.4736076245443499,0.5715119380315918,-3.419319218705658,40.228655472633704,187.65061887216385,17.543240836539212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.34180948355107,1.0740164432698511,2.471159936363035,939.2444702360432
091,02,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,5,0,5,8,5,8,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,41.0272952339688,4616,0.4926508448873484,0.5073491551126517,0.1776478986135182,0.6607562608318891,0.16159584055459272,0.15494161611785096,0.1758954506065858,0.03449865684575389,0.02344937175043327,0.22759870017331024,0.17719792027729636,0.4864124783362218,0.5909636698440209,-3.465721471957433,40.232408130281605,164.88616235322914,27.99507207955586,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.41353784325351,1.0703981378407477,2.476622419802413,939.9206409708826
092,01,0,0,0,2,0,0,0,0,0,0,0,0,1,29,16,5,11,5,3,14,3,58,44,26,27,1,5,1,0,0,1,3,0,1,10,2,16,8,11,0,18,5,6,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,24,42.395565002797134,39326,0.5092388953872756,0.4907611046127244,0.15175984844632048,0.6663270431775415,0.18190801759650105,0.11142512841377206,0.15938944972791536,0.05424866500533997,0.03981397802980217,0.27429092712200576,0.15013500228856227,0.49527303819356144,0.5810659614504399,-3.9122535937098264,40.32165415932225,1931.4234004735788,20.361149186841885,0,8,0,1,0,4,9,2,0,0,1,0,0,1,1,0,4,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,16.564409951649314,1.1361361871565074,2.595870249924678,936.7376750162824
092,02,0,1,0,2,2,1,0,0,0,6,0,0,0,40,34,7,51,2,6,18,68,96,69,45,77,2,13,3,1,7,0,10,1,18,23,5,32,21,18,3,28,10,7,0,1,0,1,6,0,4,0,0,0,0,0,0,1,1,0,37,45.450031604753114,52008,0.5152269227811106,0.4847730772188894,0.12962666320566066,0.6172835563759421,0.2530786821258268,0.13462711121365944,0.18889563528687892,0.04709121096754345,0.03378748077218889,0.3064835159975388,0.14071711467466544,0.4535155802953392,0.5272515920627596,-3.876206345073216,40.339693722808065,6527.764783544768,7.967198838276481,7,6,3,16,1,3,13,6,0,2,0,3,0,18,0,5,21,4,0,0,0,10,4,0,1,3,0,4,6,1,0,5,0,0,2,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,16.744898530646587,1.1236547390909577,2.6230035189734675,938.7979997669148
